edition_year,country_code_column,value,country_code_row,vote_type
1996,fr,6,pt,Total
1996,gr,12,pt,Total
1996,is,4,pt,Total
1996,ie,10,pt,Total
1996,mt,5,pt,Total
1996,nl,2,pt,Total
1996,no, ,pt,Total
1996,at,2,nl,Total
1996,be,5,nl,Total
1996,ba,4,nl,Total
1996,hr,10,nl,Total
1996,cy,2,nl,Total
1996,ee,5,nl,Total
1996,fi,7,nl,Total
1996,fr,7,nl,Total
1996,gr,5,nl,Total
1996,is,6,nl,Total
1996,ie,8,nl,Total
1996,mt,3,nl,Total
1996,nl,1,nl,Total
1996,no, ,nl,Total
1996,at,7,gb,Total
1996,be,1,gb,Total
1996,ba,2,gb,Total
1996,hr,8,gb,Total
1996,cy,4,gb,Total
1996,ee,3,gb,Total
1996,fi,6,gb,Total
1996,fr,12,gb,Total
1996,gr,6,gb,Total
1996,is,6,gb,Total
1996,ie,4,gb,Total
1996,mt,3,gb,Total
1996,nl, ,gb,Total
1996,at,6,cy,Total
1996,be,2,cy,Total
1996,ba,12,cy,Total
1996,hr,1,cy,Total
1996,cy,2,cy,Total
1996,ee,3,cy,Total
1996,fi,10,cy,Total
1996,fr,7,cy,Total
1996,gr,2,cy,Total
1996,is,5,cy,Total
1996,ie,12,cy,Total
1996,mt, ,cy,Total
1996,at,1,mt,Total
1996,be,6,mt,Total
1996,ba,12,mt,Total
1996,hr,4,mt,Total
1996,cy,10,mt,Total
1996,ee,5,mt,Total
1996,fi,10,mt,Total
1996,fr, ,mt,Total
1996,at,12,at,Total
1996,be,2,at,Total
1996,ba,8,at,Total
1996,hr,12,at,Total
1996,cy,8,at,Total
1996,ee,5,at,Total
1996,fi,3,at,Total
1996,fr,1,at,Total
1996,gr,4,at,Total
1996,is, ,at,Total
1996,at,1,tr,Total
1996,be,5,tr,Total
1996,ba,4,tr,Total
1996,hr,10,tr,Total
1996,cy,7,tr,Total
1996,ee,8,tr,Total
1996,fi,6,tr,Total
1996,fr,6,tr,Total
1996,gr, ,tr,Total
1996,at,3,is,Total
1996,be,10,is,Total
1996,ba,5,is,Total
1996,hr,3,is,Total
1996,cy,6,is,Total
1996,ee,1,is,Total
1996,fi,6,is,Total
1996,fr,3,is,Total
1996,gr, ,is,Total
1996,at,1,gr,Total
1996,be,3,gr,Total
1996,ba,1,gr,Total
1996,hr,8,gr,Total
1996,cy,3,gr,Total
1996,ee,2,gr,Total
1996,fi,7,gr,Total
1996,fr, ,gr,Total
1996,at,4,pl,Total
1996,be,7,pl,Total
1996,ba,2,pl,Total
1996,hr,7,pl,Total
1996,cy, ,pl,Total
1996,at,3,ch,Total
1996,be,4,ch,Total
1996,ba,4,ch,Total
1996,hr,2,ch,Total
1996,cy,3,ch,Total
1996,ee, ,ch,Total
1996,at,2,be,Total
1996,be,12,be,Total
1996,ba,5,be,Total
1996,hr, ,be,Total
1996,at,5,sk,Total
1996,be,2,sk,Total
1996,ba, ,sk,Total
1996,at,2,fr,Total
1996,be,4,fr,Total
1996,ba,1,fr,Total
1996,hr,1,fr,Total
1996,cy, ,fr,Total
1996,at,6,es,Total
1996,be,5,es,Total
1996,ba, ,es,Total
1996,at,1,si,Total
1996,be,1,si,Total
1996,ba, ,si,Total
1996,at,3,ba,Total
1996,be,6,ba,Total
1996,ba, ,ba,Total
1996,at, ,fi,Total
1988,at,1,ch,Total
1988,be,12,ch,Total
1988,dk,10,ch,Total
1988,fi,7,ch,Total
1988,fr,10,ch,Total
1988,de,4,ch,Total
1988,gr,7,ch,Total
1988,is,1,ch,Total
1988,ie,10,ch,Total
1988,il,8,ch,Total
1988,it,12,ch,Total
1988,lu,8,ch,Total
1988,nl,12,ch,Total
1988,no,10,ch,Total
1988,pt,10,ch,Total
1988,es,6,ch,Total
1988,se, ,ch,Total
1988,at,10,gb,Total
1988,be,10,gb,Total
1988,dk,10,gb,Total
1988,fi,6,gb,Total
1988,fr,1,gb,Total
1988,de,7,gb,Total
1988,gr,10,gb,Total
1988,is,12,gb,Total
1988,ie,8,gb,Total
1988,il,5,gb,Total
1988,it,3,gb,Total
1988,lu,10,gb,Total
1988,nl,5,gb,Total
1988,no,5,gb,Total
1988,pt,12,gb,Total
1988,es, ,gb,Total
1988,at,4,dk,Total
1988,be,12,dk,Total
1988,dk,4,dk,Total
1988,fi,10,dk,Total
1988,fr,4,dk,Total
1988,de,6,dk,Total
1988,gr,12,dk,Total
1988,is,10,dk,Total
1988,ie,6,dk,Total
1988,il,1,dk,Total
1988,it,3,dk,Total
1988,lu,1,dk,Total
1988,nl, ,dk,Total
1988,at,2,lu,Total
1988,be,12,lu,Total
1988,dk,2,lu,Total
1988,fi,4,lu,Total
1988,fr,12,lu,Total
1988,de,2,lu,Total
1988,gr,5,lu,Total
1988,is,6,lu,Total
1988,ie,4,lu,Total
1988,il,10,lu,Total
1988,it,12,lu,Total
1988,lu,7,lu,Total
1988,nl,3,lu,Total
1988,no, ,lu,Total
1988,at,5,no,Total
1988,be,7,no,Total
1988,dk,1,no,Total
1988,fi,7,no,Total
1988,fr,5,no,Total
1988,de,8,no,Total
1988,gr,1,no,Total
1988,is,4,no,Total
1988,ie,7,no,Total
1988,il,7,no,Total
1988,it,8,no,Total
1988,lu,12,no,Total
1988,nl,10,no,Total
1988,no, ,no,Total
1988,at,1,yu,Total
1988,be,3,yu,Total
1988,dk,4,yu,Total
1988,fi,12,yu,Total
1988,fr,3,yu,Total
1988,de,12,yu,Total
1988,gr,6,yu,Total
1988,is,7,yu,Total
1988,ie,6,yu,Total
1988,il,2,yu,Total
1988,it,7,yu,Total
1988,lu,8,yu,Total
1988,nl, ,yu,Total
1988,at,6,il,Total
1988,be,10,il,Total
1988,dk,5,il,Total
1988,fi,3,il,Total
1988,fr,6,il,Total
1988,de,1,il,Total
1988,gr,3,il,Total
1988,is,5,il,Total
1988,ie,3,il,Total
1988,il,10,il,Total
1988,it,6,il,Total
1988,lu,10,il,Total
1988,nl,4,il,Total
1988,no,1,il,Total
1988,pt, ,il,Total
1988,at,7,ie,Total
1988,be,2,ie,Total
1988,dk,4,ie,Total
1988,fi,7,ie,Total
1988,fr,6,ie,Total
1988,de,7,ie,Total
1988,gr,5,ie,Total
1988,is,12,ie,Total
1988,ie,7,ie,Total
1988,il,4,ie,Total
1988,it,2,ie,Total
1988,lu,3,ie,Total
1988,nl,2,ie,Total
1988,no, ,ie,Total
1988,at,2,nl,Total
1988,be,7,nl,Total
1988,dk,5,nl,Total
1988,fi,12,nl,Total
1988,fr,7,nl,Total
1988,de,6,nl,Total
1988,gr,6,nl,Total
1988,is,7,nl,Total
1988,ie, ,nl,Total
1988,at,3,fr,Total
1988,be,3,fr,Total
1988,dk,3,fr,Total
1988,fi,5,fr,Total
1988,fr,10,fr,Total
1988,de,2,fr,Total
1988,gr,1,fr,Total
1988,is,1,fr,Total
1988,ie,2,fr,Total
1988,il,2,fr,Total
1988,it,3,fr,Total
1988,lu,8,fr,Total
1988,nl,12,fr,Total
1988,no, ,fr,Total
1988,at,1,es,Total
1988,be,8,es,Total
1988,dk,2,es,Total
1988,fi,2,es,Total
1988,fr,8,es,Total
1988,de,6,es,Total
1988,gr,2,es,Total
1988,is,6,es,Total
1988,ie,5,es,Total
1988,il,4,es,Total
1988,it, ,es,Total
1988,at,3,se,Total
1988,be,5,se,Total
1988,dk,10,se,Total
1988,fi,3,se,Total
1988,fr,8,se,Total
1988,de,12,se,Total
1988,gr,2,se,Total
1988,is, ,se,Total
1988,at,8,it,Total
1988,be,2,it,Total
1988,dk,2,it,Total
1988,fi,3,it,Total
1988,fr,7,it,Total
1988,de,8,it,Total
1988,gr,4,it,Total
1988,is,5,it,Total
1988,ie, ,it,Total
1988,at,6,de,Total
1988,be,5,de,Total
1988,dk,4,de,Total
1988,fi,2,de,Total
1988,fr,3,de,Total
1988,de,1,de,Total
1988,gr,5,de,Total
1988,is,8,de,Total
1988,ie, ,de,Total
1988,at,8,tr,Total
1988,be,4,tr,Total
1988,dk,1,tr,Total
1988,fi,5,tr,Total
1988,fr,4,tr,Total
1988,de,1,tr,Total
1988,gr, ,tr,Total
1988,at,1,is,Total
1988,be,4,is,Total
1988,dk,8,is,Total
1988,fi,1,is,Total
1988,fr, ,is,Total
1988,at, ,gr,Total
1988,at, ,pt,Total
1980,at,12,ie,Total
1980,be,8,ie,Total
1980,dk,8,ie,Total
1980,fi,12,ie,Total
1980,fr,12,ie,Total
1980,de,1,ie,Total
1980,gr,7,ie,Total
1980,ie,6,ie,Total
1980,it,12,ie,Total
1980,lu,5,ie,Total
1980,ma,7,ie,Total
1980,nl,7,ie,Total
1980,no,12,ie,Total
1980,pt,12,ie,Total
1980,es, ,ie,Total
1980,at,7,de,Total
1980,be,2,de,Total
1980,dk,10,de,Total
1980,fi,5,de,Total
1980,fr,12,de,Total
1980,de,3,de,Total
1980,gr,10,de,Total
1980,ie,12,de,Total
1980,it,8,de,Total
1980,lu,12,de,Total
1980,ma,5,de,Total
1980,nl,7,de,Total
1980,no,10,de,Total
1980,pt,10,de,Total
1980,es, ,de,Total
1980,at,10,gb,Total
1980,be,4,gb,Total
1980,dk,5,gb,Total
1980,fi,3,gb,Total
1980,fr,6,gb,Total
1980,de,8,gb,Total
1980,gr,8,gb,Total
1980,ie,7,gb,Total
1980,it,7,gb,Total
1980,lu,8,gb,Total
1980,ma,12,gb,Total
1980,nl,10,gb,Total
1980,no,5,gb,Total
1980,pt, ,gb,Total
1980,at,8,ch,Total
1980,be,12,ch,Total
1980,dk,10,ch,Total
1980,fi,12,ch,Total
1980,fr,3,ch,Total
1980,de,5,ch,Total
1980,gr,7,ch,Total
1980,ie,10,ch,Total
1980,it,10,ch,Total
1980,lu,6,ch,Total
1980,ma,2,ch,Total
1980,nl,2,ch,Total
1980,no,2,ch,Total
1980,pt,7,ch,Total
1980,es, ,ch,Total
1980,at,10,nl,Total
1980,be,12,nl,Total
1980,dk,8,nl,Total
1980,fi,6,nl,Total
1980,fr,1,nl,Total
1980,de,12,nl,Total
1980,gr,4,nl,Total
1980,ie,5,nl,Total
1980,it,3,nl,Total
1980,lu,3,nl,Total
1980,ma,12,nl,Total
1980,nl,2,nl,Total
1980,no, ,nl,Total
1980,at,3,it,Total
1980,be,6,it,Total
1980,dk,2,it,Total
1980,fi,7,it,Total
1980,fr,2,it,Total
1980,de,2,it,Total
1980,gr,1,it,Total
1980,ie,2,it,Total
1980,it,12,it,Total
1980,lu,10,it,Total
1980,ma,10,it,Total
1980,nl,8,it,Total
1980,no,6,it,Total
1980,pt,4,it,Total
1980,es, ,it,Total
1980,at,1,pt,Total
1980,be,6,pt,Total
1980,dk,1,pt,Total
1980,fi,5,pt,Total
1980,fr,7,pt,Total
1980,de,10,pt,Total
1980,gr,4,pt,Total
1980,ie,5,pt,Total
1980,it,8,pt,Total
1980,lu,8,pt,Total
1980,ma,2,pt,Total
1980,nl,4,pt,Total
1980,no, ,pt,Total
1980,at,5,at,Total
1980,be,4,at,Total
1980,dk,4,at,Total
1980,fi,1,at,Total
1980,fr,10,at,Total
1980,de,4,at,Total
1980,gr,3,at,Total
1980,ie,3,at,Total
1980,it,6,at,Total
1980,lu,3,at,Total
1980,ma,4,at,Total
1980,nl,1,at,Total
1980,no,4,at,Total
1980,pt,6,at,Total
1980,es, ,at,Total
1980,at,4,lu,Total
1980,be,3,lu,Total
1980,dk,7,lu,Total
1980,fi,8,lu,Total
1980,fr,7,lu,Total
1980,de,3,lu,Total
1980,gr,6,lu,Total
1980,ie,1,lu,Total
1980,it,8,lu,Total
1980,lu, ,lu,Total
1980,at,5,se,Total
1980,be,10,se,Total
1980,dk,6,se,Total
1980,fi,1,se,Total
1980,fr,5,se,Total
1980,de,8,se,Total
1980,gr, ,se,Total
1980,at,7,fr,Total
1980,be,3,fr,Total
1980,dk,2,fr,Total
1980,fi,1,fr,Total
1980,fr,4,fr,Total
1980,de,3,fr,Total
1980,gr,6,fr,Total
1980,ie,4,fr,Total
1980,it,1,fr,Total
1980,lu,3,fr,Total
1980,ma,5,fr,Total
1980,nl, ,fr,Total
1980,at,6,es,Total
1980,be,6,es,Total
1980,dk,5,es,Total
1980,fi,2,es,Total
1980,fr,7,es,Total
1980,de, ,es,Total
1980,at,4,gr,Total
1980,be,2,gr,Total
1980,dk,1,gr,Total
1980,fi,8,gr,Total
1980,fr,4,gr,Total
1980,de,1,gr,Total
1980,gr,3,gr,Total
1980,ie, ,gr,Total
1980,at,4,dk,Total
1980,be,2,dk,Total
1980,dk,1,dk,Total
1980,fi,6,dk,Total
1980,fr, ,dk,Total
1980,at,12,tr,Total
1980,be, ,tr,Total
1980,at,4,no,Total
1980,be,2,no,Total
1980,dk, ,no,Total
1980,at,1,be,Total
1980,be, ,be,Total
1980,at, ,fi,Total
1973,be,10,lu,Total
1973,fi,7,lu,Total
1973,fr,8,lu,Total
1973,de,8,lu,Total
1973,ie,9,lu,Total
1973,il,7,lu,Total
1973,it,9,lu,Total
1973,lu,8,lu,Total
1973,mc,8,lu,Total
1973,nl,6,lu,Total
1973,no,8,lu,Total
1973,pt,10,lu,Total
1973,es,10,lu,Total
1973,se,9,lu,Total
1973,ch, ,lu,Total
1973,be,9,es,Total
1973,fi,9,es,Total
1973,fr,10,es,Total
1973,de,8,es,Total
1973,ie,10,es,Total
1973,il,8,es,Total
1973,it,9,es,Total
1973,lu,10,es,Total
1973,mc,4,es,Total
1973,nl,9,es,Total
1973,no,7,es,Total
1973,pt,8,es,Total
1973,es,4,es,Total
1973,se,9,es,Total
1973,ch, ,es,Total
1973,be,8,gb,Total
1973,fi,7,gb,Total
1973,fr,9,gb,Total
1973,de,9,gb,Total
1973,ie,5,gb,Total
1973,il,10,gb,Total
1973,it,8,gb,Total
1973,lu,10,gb,Total
1973,mc,7,gb,Total
1973,nl,6,gb,Total
1973,no,4,gb,Total
1973,pt,9,gb,Total
1973,es,8,gb,Total
1973,se,8,gb,Total
1973,ch, ,gb,Total
1973,be,5,il,Total
1973,fi,7,il,Total
1973,fr,7,il,Total
1973,de,7,il,Total
1973,ie,8,il,Total
1973,il,7,il,Total
1973,it,6,il,Total
1973,lu,5,il,Total
1973,mc,5,il,Total
1973,nl,4,il,Total
1973,no,6,il,Total
1973,pt,6,il,Total
1973,es,5,il,Total
1973,se,7,il,Total
1973,ch, ,il,Total
1973,be,4,se,Total
1973,fi,5,se,Total
1973,fr,5,se,Total
1973,de,5,se,Total
1973,ie,5,se,Total
1973,il,6,se,Total
1973,it,5,se,Total
1973,lu,6,se,Total
1973,mc,8,se,Total
1973,nl,4,se,Total
1973,no,7,se,Total
1973,pt,9,se,Total
1973,es,7,se,Total
1973,se,6,se,Total
1973,ch, ,se,Total
1973,be,6,fi,Total
1973,fi,5,fi,Total
1973,fr,5,fi,Total
1973,de,2,fi,Total
1973,ie,6,fi,Total
1973,il,5,fi,Total
1973,it,5,fi,Total
1973,lu,6,fi,Total
1973,mc,5,fi,Total
1973,nl,6,fi,Total
1973,no,7,fi,Total
1973,pt,6,fi,Total
1973,es,9,fi,Total
1973,se,7,fi,Total
1973,ch, ,fi,Total
1973,be,6,no,Total
1973,fi,6,no,Total
1973,fr,3,no,Total
1973,de,9,no,Total
1973,ie,5,no,Total
1973,il,7,no,Total
1973,it,7,no,Total
1973,lu,3,no,Total
1973,mc,5,no,Total
1973,nl,6,no,Total
1973,no,3,no,Total
1973,pt,7,no,Total
1973,es,3,no,Total
1973,se,6,no,Total
1973,ch, ,no,Total
1973,be,7,de,Total
1973,fi,6,de,Total
1973,fr,4,de,Total
1973,de,3,de,Total
1973,ie,7,de,Total
1973,il,5,de,Total
1973,it,5,de,Total
1973,lu,4,de,Total
1973,mc,6,de,Total
1973,nl,9,de,Total
1973,no,6,de,Total
1973,pt,7,de,Total
1973,es,5,de,Total
1973,se,4,de,Total
1973,ch, ,de,Total
1973,be,5,mc,Total
1973,fi,4,mc,Total
1973,fr,6,mc,Total
1973,de,4,mc,Total
1973,ie,8,mc,Total
1973,il,6,mc,Total
1973,it,5,mc,Total
1973,lu,3,mc,Total
1973,mc,2,mc,Total
1973,nl,6,mc,Total
1973,no,4,mc,Total
1973,pt,5,mc,Total
1973,es,9,mc,Total
1973,se,9,mc,Total
1973,ch, ,mc,Total
1973,be,6,pt,Total
1973,fi,5,pt,Total
1973,fr,4,pt,Total
1973,de,5,pt,Total
1973,ie,3,pt,Total
1973,il,4,pt,Total
1973,it,4,pt,Total
1973,lu,5,pt,Total
1973,mc,5,pt,Total
1973,nl,8,pt,Total
1973,no,2,pt,Total
1973,pt,8,pt,Total
1973,es,5,pt,Total
1973,se,6,pt,Total
1973,ch, ,pt,Total
1973,be,4,ie,Total
1973,fi,4,ie,Total
1973,fr,4,ie,Total
1973,de,5,ie,Total
1973,ie,6,ie,Total
1973,il,6,ie,Total
1973,it,6,ie,Total
1973,lu,6,ie,Total
1973,mc,2,ie,Total
1973,nl,7,ie,Total
1973,no,5,ie,Total
1973,pt,5,ie,Total
1973,es,5,ie,Total
1973,se,5,ie,Total
1973,ch, ,ie,Total
1973,be,2,ch,Total
1973,fi,4,ch,Total
1973,fr,7,ch,Total
1973,de,3,ch,Total
1973,ie,4,ch,Total
1973,il,6,ch,Total
1973,it,5,ch,Total
1973,lu,8,ch,Total
1973,mc,7,ch,Total
1973,nl,3,ch,Total
1973,no,7,ch,Total
1973,pt,3,ch,Total
1973,es,7,ch,Total
1973,se,6,ch,Total
1973,ch, ,ch,Total
1973,be,5,it,Total
1973,fi,5,it,Total
1973,fr,4,it,Total
1973,de,4,it,Total
1973,ie,5,it,Total
1973,il,5,it,Total
1973,it,4,it,Total
1973,lu,5,it,Total
1973,mc,3,it,Total
1973,nl,5,it,Total
1973,no,5,it,Total
1973,pt,7,it,Total
1973,es,5,it,Total
1973,se,5,it,Total
1973,ch, ,it,Total
1973,be,6,nl,Total
1973,fi,5,nl,Total
1973,fr,5,nl,Total
1973,de,2,nl,Total
1973,ie,4,nl,Total
1973,il,7,nl,Total
1973,it,4,nl,Total
1973,lu,5,nl,Total
1973,mc,2,nl,Total
1973,nl,5,nl,Total
1973,no,3,nl,Total
1973,pt,5,nl,Total
1973,es,3,nl,Total
1973,se,5,nl,Total
1973,ch, ,nl,Total
1973,be,4,yu,Total
1973,fi,4,yu,Total
1973,fr,5,yu,Total
1973,de,4,yu,Total
1973,ie,2,yu,Total
1973,il,4,yu,Total
1973,it,5,yu,Total
1973,lu,4,yu,Total
1973,mc,2,yu,Total
1973,nl,3,yu,Total
1973,no,8,yu,Total
1973,pt,2,yu,Total
1973,es,6,yu,Total
1973,se,4,yu,Total
1973,ch, ,yu,Total
1973,be,4,fr,Total
1973,fi,5,fr,Total
1973,fr,2,fr,Total
1973,de,2,fr,Total
1973,ie,3,fr,Total
1973,il,5,fr,Total
1973,it,5,fr,Total
1973,lu,4,fr,Total
1973,mc,2,fr,Total
1973,nl,5,fr,Total
1973,no,5,fr,Total
1973,pt,4,fr,Total
1973,es,5,fr,Total
1973,se,7,fr,Total
1973,ch, ,fr,Total
1973,be,4,be,Total
1973,fi,4,be,Total
1973,fr,2,be,Total
1973,de,2,be,Total
1973,ie,4,be,Total
1973,il,6,be,Total
1973,it,3,be,Total
1973,lu,3,be,Total
1973,mc,3,be,Total
1973,nl,6,be,Total
1973,no,2,be,Total
1973,pt,4,be,Total
1973,es,5,be,Total
1973,se,4,be,Total
1973,ch, ,be,Total
1965,at,5,lu,Total
1965,be,5,lu,Total
1965,dk,3,lu,Total
1965,fi,5,lu,Total
1965,fr,3,lu,Total
1965,de,1,lu,Total
1965,ie,1,lu,Total
1965,it,3,lu,Total
1965,lu, ,lu,Total
1965,at,1,gb,Total
1965,be,1,gb,Total
1965,dk,5,gb,Total
1965,fi,3,gb,Total
1965,fr,5,gb,Total
1965,de, ,gb,Total
1965,at,1,fr,Total
1965,be,3,fr,Total
1965,dk,5,fr,Total
1965,fi,1,fr,Total
1965,fr,3,fr,Total
1965,de,5,fr,Total
1965,ie, ,fr,Total
1965,at,5,at,Total
1965,be,3,at,Total
1965,dk, ,at,Total
1965,at,1,it,Total
1965,be,1,it,Total
1965,dk,3,it,Total
1965,fi,3,it,Total
1965,fr,1,it,Total
1965,de, ,it,Total
1965,at,3,ie,Total
1965,be, ,ie,Total
1965,at, ,dk,Total
1965,at, ,ch,Total
1965,at,1,mc,Total
1965,be, ,mc,Total
1965,at, ,se,Total
1965,at, ,yu,Total
2014,al,12,at,Total
2014,am,8,at,Total
2014,at,4,at,Total
2014,az,12,at,Total
2014,by,10,at,Total
2014,be,10,at,Total
2014,dk,7,at,Total
2014,ee,12,at,Total
2014,fi,10,at,Total
2014,fr,10,at,Total
2014,ge,12,at,Total
2014,de,12,at,Total
2014,gr,12,at,Total
2014,hu,6,at,Total
2014,is,10,at,Total
2014,ie,10,at,Total
2014,il,7,at,Total
2014,it,2,at,Total
2014,lv,12,at,Total
2014,lt,3,at,Total
2014,mt,10,at,Total
2014,md,12,at,Total
2014,me,8,at,Total
2014,nl,5,at,Total
2014,mk,12,at,Total
2014,no,12,at,Total
2014,pl,12,at,Total
2014,pt,12,at,Total
2014,ro,8,at,Total
2014,ru,12,at,Total
2014,sm, ,at,Total
2014,al,2,nl,Total
2014,am,8,nl,Total
2014,at,10,nl,Total
2014,az,12,nl,Total
2014,by,8,nl,Total
2014,be,8,nl,Total
2014,dk,12,nl,Total
2014,ee,8,nl,Total
2014,fi,12,nl,Total
2014,fr,12,nl,Total
2014,ge,10,nl,Total
2014,de,4,nl,Total
2014,gr,12,nl,Total
2014,hu,12,nl,Total
2014,is,7,nl,Total
2014,ie,12,nl,Total
2014,il,12,nl,Total
2014,it,10,nl,Total
2014,lv,3,nl,Total
2014,lt,3,nl,Total
2014,mt,2,nl,Total
2014,md,10,nl,Total
2014,me,7,nl,Total
2014,nl,10,nl,Total
2014,mk,10,nl,Total
2014,no,8,nl,Total
2014,pl, ,nl,Total
2014,al,10,se,Total
2014,am,12,se,Total
2014,at,10,se,Total
2014,az,10,se,Total
2014,by,4,se,Total
2014,be,2,se,Total
2014,dk,2,se,Total
2014,ee,8,se,Total
2014,fi,7,se,Total
2014,fr,4,se,Total
2014,ge,10,se,Total
2014,de,8,se,Total
2014,gr,7,se,Total
2014,hu,7,se,Total
2014,is,6,se,Total
2014,ie,3,se,Total
2014,il,8,se,Total
2014,it,8,se,Total
2014,lv,4,se,Total
2014,lt,8,se,Total
2014,mt,12,se,Total
2014,md,2,se,Total
2014,me,10,se,Total
2014,nl,8,se,Total
2014,mk,10,se,Total
2014,no,6,se,Total
2014,pl,12,se,Total
2014,pt,7,se,Total
2014,ro, ,se,Total
2014,al,2,am,Total
2014,am,5,am,Total
2014,at,4,am,Total
2014,az,12,am,Total
2014,by,12,am,Total
2014,be,6,am,Total
2014,dk,7,am,Total
2014,ee,7,am,Total
2014,fi,2,am,Total
2014,fr,6,am,Total
2014,ge,10,am,Total
2014,de,6,am,Total
2014,gr,3,am,Total
2014,hu,10,am,Total
2014,is,7,am,Total
2014,ie,8,am,Total
2014,il,1,am,Total
2014,it,4,am,Total
2014,lv,7,am,Total
2014,lt,8,am,Total
2014,mt,6,am,Total
2014,md,4,am,Total
2014,me,5,am,Total
2014,nl,10,am,Total
2014,mk, ,am,Total
2014,al,8,hu,Total
2014,am,5,hu,Total
2014,at,7,hu,Total
2014,az,3,hu,Total
2014,by,7,hu,Total
2014,be,5,hu,Total
2014,dk,6,hu,Total
2014,ee,6,hu,Total
2014,fi,1,hu,Total
2014,fr,7,hu,Total
2014,ge,1,hu,Total
2014,de,4,hu,Total
2014,gr,12,hu,Total
2014,hu,4,hu,Total
2014,is,10,hu,Total
2014,ie,6,hu,Total
2014,il,10,hu,Total
2014,it,6,hu,Total
2014,lv,7,hu,Total
2014,lt,2,hu,Total
2014,mt,7,hu,Total
2014,md,1,hu,Total
2014,me,3,hu,Total
2014,nl, ,hu,Total
2014,al,8,ua,Total
2014,am,4,ua,Total
2014,at,1,ua,Total
2014,az,8,ua,Total
2014,by,2,ua,Total
2014,be,6,ua,Total
2014,dk,5,ua,Total
2014,ee,2,ua,Total
2014,fi,5,ua,Total
2014,fr,10,ua,Total
2014,ge,7,ua,Total
2014,de,5,ua,Total
2014,gr,10,ua,Total
2014,hu,7,ua,Total
2014,is,5,ua,Total
2014,ie,7,ua,Total
2014,il,6,ua,Total
2014,it, ,ua,Total
2014,al,12,ru,Total
2014,am,1,ru,Total
2014,at,8,ru,Total
2014,az,10,ru,Total
2014,by,3,ru,Total
2014,be,2,ru,Total
2014,dk,6,ru,Total
2014,ee,5,ru,Total
2014,fi,8,ru,Total
2014,fr,6,ru,Total
2014,ge,2,ru,Total
2014,de,4,ru,Total
2014,gr, ,ru,Total
2014,al,6,no,Total
2014,am,3,no,Total
2014,at,7,no,Total
2014,az,2,no,Total
2014,by,5,no,Total
2014,be,3,no,Total
2014,dk,1,no,Total
2014,ee,7,no,Total
2014,fi,5,no,Total
2014,fr,8,no,Total
2014,ge,2,no,Total
2014,de,10,no,Total
2014,gr,7,no,Total
2014,hu,3,no,Total
2014,is,1,no,Total
2014,ie,5,no,Total
2014,il,3,no,Total
2014,it,5,no,Total
2014,lv, ,no,Total
2014,al,6,dk,Total
2014,am,3,dk,Total
2014,at,8,dk,Total
2014,az,8,dk,Total
2014,by,1,dk,Total
2014,be,1,dk,Total
2014,dk,1,dk,Total
2014,ee,6,dk,Total
2014,fi,5,dk,Total
2014,fr,4,dk,Total
2014,ge,1,dk,Total
2014,de,6,dk,Total
2014,gr,3,dk,Total
2014,hu,8,dk,Total
2014,is,3,dk,Total
2014,ie,3,dk,Total
2014,il, ,dk,Total
2014,al,2,es,Total
2014,am,2,es,Total
2014,at,6,es,Total
2014,az,1,es,Total
2014,by,6,es,Total
2014,be,4,es,Total
2014,dk,4,es,Total
2014,ee,4,es,Total
2014,fi,5,es,Total
2014,fr,2,es,Total
2014,ge,5,es,Total
2014,de,4,es,Total
2014,gr,8,es,Total
2014,hu,2,es,Total
2014,is,5,es,Total
2014,ie, ,es,Total
2014,al,4,fi,Total
2014,am,6,fi,Total
2014,at,4,fi,Total
2014,az,6,fi,Total
2014,by,5,fi,Total
2014,be,6,fi,Total
2014,dk,3,fi,Total
2014,ee,2,fi,Total
2014,fi,7,fi,Total
2014,fr,3,fi,Total
2014,ge,3,fi,Total
2014,de,6,fi,Total
2014,gr,4,fi,Total
2014,hu,6,fi,Total
2014,is, ,fi,Total
2014,al,1,ro,Total
2014,am,5,ro,Total
2014,at,2,ro,Total
2014,az,8,ro,Total
2014,by,5,ro,Total
2014,be,8,ro,Total
2014,dk,12,ro,Total
2014,ee,4,ro,Total
2014,fi,4,ro,Total
2014,fr,1,ro,Total
2014,ge,8,ro,Total
2014,de, ,ro,Total
2014,al,1,ch,Total
2014,am,3,ch,Total
2014,at,4,ch,Total
2014,az,1,ch,Total
2014,by,5,ch,Total
2014,be,2,ch,Total
2014,dk,2,ch,Total
2014,ee,3,ch,Total
2014,fi,5,ch,Total
2014,fr,3,ch,Total
2014,ge,10,ch,Total
2014,de,7,ch,Total
2014,gr,6,ch,Total
2014,hu,3,ch,Total
2014,is,1,ch,Total
2014,ie, ,ch,Total
2014,al,5,pl,Total
2014,am,10,pl,Total
2014,at,1,pl,Total
2014,az,3,pl,Total
2014,by,3,pl,Total
2014,be,8,pl,Total
2014,dk,2,pl,Total
2014,ee,4,pl,Total
2014,fi,5,pl,Total
2014,fr,2,pl,Total
2014,ge,1,pl,Total
2014,de,2,pl,Total
2014,gr,7,pl,Total
2014,hu, ,pl,Total
2014,al,7,is,Total
2014,am,2,is,Total
2014,at,5,is,Total
2014,az,7,is,Total
2014,by,6,is,Total
2014,be,6,is,Total
2014,dk,1,is,Total
2014,ee,8,is,Total
